      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2008.9863        2.175        5.064        6.699        3.311        2.197        9.838
 2008.9891        2.601        2.876        5.196        3.255        2.178        9.627
 2008.9945        1.473        2.384       -0.508        3.242        2.151        9.749
 2008.9973       -2.188        2.332       -4.161        3.321        2.198        9.865
 2009.0000       -0.022        1.823        4.037        3.255        2.161        9.679
 2009.0027        0.658        1.860        5.395        3.198        2.161        9.728
 2009.0055       -0.003        0.999        3.654        3.158        2.189        9.404
 2009.0082       -0.671        1.614        2.247        3.216        2.149        9.586
 2009.0110       -0.872       -0.029        7.137        3.243        2.145        9.686
 2009.0137        1.002        2.108        8.221        3.262        2.211        9.773
 2009.0164        0.294       -0.061        4.168        3.261        2.248        9.904
 2009.0192        2.017        1.129        7.013        3.314        2.235        9.966
 2009.0219        3.393        3.524       -0.671        3.373        2.311       10.303
 2009.0247        2.250        3.550       -2.187        3.178        2.171        9.635
 2009.0274        3.689        2.828       -0.222        3.244        2.196        9.663
 2009.0301        3.273        5.380       -0.588        3.233        2.188        9.747
 2009.0329        2.768        3.528       -3.890        3.176        2.170        9.529
 2009.0356        2.334        4.449       -3.197        3.185        2.183        9.529
 2009.0384        0.999        3.738        0.302        3.164        2.149        9.492
 2009.0411        1.399        3.598        1.245        3.179        2.170        9.516
 2009.0438        1.502        2.641        0.684        3.230        2.182        9.645
 2009.0466        2.273        3.980       -1.415        3.099        2.154        9.287
 2009.0493        2.593        5.634       -2.429        3.125        2.170        9.360
 2009.0521        1.939        4.935       -1.432        3.148        2.151        9.406
 2009.0548        1.442        5.269       -0.557        3.212        2.207        9.669
 2009.0575        3.725        4.108        3.882        3.254        2.183        9.721
 2009.0603        2.484        5.221        4.171        3.189        2.160        9.488
 2009.0630        1.581        4.782        2.152        3.160        2.172        9.475
 2009.0658        0.477        4.037       -2.420        3.162        2.154        9.591
 2009.0685       -1.109        5.139       -0.304        3.173        2.206        9.633
 2009.0712        1.674        5.236        1.210        3.173        2.141        9.579
 2009.0740       -1.438        3.082       -4.376        3.099        2.159        9.333
 2009.0767        1.325        5.476        0.028        3.167        2.144        9.532
 2009.0795        0.239        3.172        1.670        3.144        2.138        9.424
 2009.0822       -0.618        2.569        4.617        3.120        2.127        9.412
 2009.0849       -0.441        5.558       -1.787        3.187        2.183        9.754
 2009.0877        0.567        5.693      -11.376        3.203        2.139        9.677
 2009.0904        2.677        3.620       -4.599        3.089        2.115        9.256
 2009.0932        3.179        5.976       -3.291        3.112        2.121        9.270
 2009.0959        0.673        4.227        2.254        3.061        2.101        9.168
 2009.0986       -1.015        2.621        6.132        3.123        2.139        9.354
 2009.1014        1.484        4.951        3.394        3.149        2.139        9.427
 2009.1041       -0.027        2.869        2.534        3.132        2.095        9.354
 2009.1068        0.005        1.694        9.227        3.198        2.138        9.662
 2009.1096        1.019        1.167        1.914        3.156        2.114        9.425
 2009.1123        1.272        1.598        1.786        3.256        2.226        9.821
