   1.26817   0.00000   -0.3016721234E-01   -0.8915643685E-08    0.4235748042E-02
   1.27819   0.00000   -0.2975921033E-01   -0.8838320597E-08    0.4176908043E-02
   1.28822   0.00000   -0.2935279750E-01   -0.8770100881E-08    0.4127442202E-02
   1.29825   0.00000   -0.2894658156E-01   -0.8712549986E-08    0.4086471943E-02
   1.30827   0.00000   -0.2854128207E-01   -0.8665782751E-08    0.4051872785E-02
   1.31830   0.00000   -0.2813720205E-01   -0.8629050359E-08    0.4020731862E-02
   1.32832   0.00000   -0.2773689177E-01   -0.8600134116E-08    0.3990208171E-02
   1.33835   0.00000   -0.2734206180E-01   -0.8579616815E-08    0.3957922632E-02
   1.34837   0.00000   -0.2695576968E-01   -0.8565063110E-08    0.3922595994E-02
   1.35840   0.00000   -0.2657811969E-01   -0.8552493418E-08    0.3883791266E-02
   1.36842   0.00000   -0.2621040571E-01   -0.8538845306E-08    0.3841952881E-02
   1.37845   0.00000   -0.2585217581E-01   -0.8521760325E-08    0.3797862417E-02
   1.38847   0.00000   -0.2550385313E-01   -0.8499488679E-08    0.3752797930E-02
   1.39850   0.00000   -0.2516430003E-01   -0.8470364350E-08    0.3707965091E-02
   1.40852   0.00000   -0.2483444028E-01   -0.8432977278E-08    0.3664406264E-02
   1.41855   0.00000   -0.2451369441E-01   -0.8386014558E-08    0.3622772708E-02
   1.42857   0.00000   -0.2420250901E-01   -0.8328646598E-08    0.3583625696E-02
   1.43860   0.00000   -0.2389995135E-01   -0.8260951584E-08    0.3546980355E-02
   1.44862   0.00000   -0.2360610059E-01   -0.8183828822E-08    0.3512647735E-02
   1.45865   0.00000   -0.2331938559E-01   -0.8099177353E-08    0.3480236533E-02
   1.46867   0.00000   -0.2303942064E-01   -0.8009259958E-08    0.3449361126E-02
   1.47870   0.00000   -0.2276474915E-01   -0.7915447416E-08    0.3419423756E-02
   1.48872   0.00000   -0.2249507961E-01   -0.7819114942E-08    0.3389942772E-02
   1.49875   0.00000   -0.2222909701E-01   -0.7721178948E-08    0.3360376531E-02
   1.50877   0.00000   -0.2196663683E-01   -0.7623137351E-08    0.3330374245E-02
   1.51880   0.00000   -0.2170659836E-01   -0.7526424857E-08    0.3299513255E-02
   1.52882   0.00000   -0.2144912263E-01   -0.7433127444E-08    0.3267572916E-02
   1.53885   0.00000   -0.2119352670E-01   -0.7344755821E-08    0.3234331712E-02
   1.54887   0.00000   -0.2094036343E-01   -0.7262166807E-08    0.3199798932E-02
   1.55890   0.00000   -0.2068933792E-01   -0.7184665116E-08    0.3163870587E-02
   1.56892   0.00000   -0.2044120718E-01   -0.7110851396E-08    0.3126638699E-02
   1.57895   0.00000   -0.2019578846E-01   -0.7039040805E-08    0.3088125791E-02
   1.58897   0.00000   -0.1995394814E-01   -0.6967987276E-08    0.3048581172E-02
   1.59900   0.00000   -0.1971562818E-01   -0.6896292876E-08    0.3008171031E-02
   1.60902   0.00000   -0.1948172541E-01   -0.6822973998E-08    0.2967305970E-02
   1.61905   0.00000   -0.1925211021E-01   -0.6746906198E-08    0.2926327491E-02
   1.62907   0.00000   -0.1902738165E-01   -0.6667391474E-08    0.2885768602E-02
   1.63910   0.00000   -0.1880698178E-01   -0.6583458913E-08    0.2846001875E-02
   1.64912   0.00000   -0.1859100467E-01   -0.6494813974E-08    0.2807555760E-02
   1.65915   0.00000   -0.1837855101E-01   -0.6401684353E-08    0.2770816002E-02
   1.66917   0.00000   -0.1816953443E-01   -0.6305924952E-08    0.2736284658E-02
   1.67920   0.00000   -0.1796301825E-01   -0.6209556655E-08    0.2704247681E-02
   1.68922   0.00000   -0.1775892258E-01   -0.6114925186E-08    0.2675024933E-02
   1.69925   0.00000   -0.1755641700E-01   -0.6023823623E-08    0.2648705101E-02
   1.70927   0.00000   -0.1735559281E-01   -0.5938064408E-08    0.2625371842E-02
   1.71930   0.00000   -0.1715589020E-01   -0.5858523330E-08    0.2604911347E-02
   1.72932   0.00000   -0.1695777621E-01   -0.5785695786E-08    0.2587267445E-02
   1.73935   0.00000   -0.1676119164E-01   -0.5719264220E-08    0.2572265805E-02
   1.74937   0.00000   -0.1656710118E-01   -0.5659059977E-08    0.2559760861E-02
   1.75940   0.00000   -0.1637578557E-01   -0.5604368894E-08    0.2549505648E-02
   1.76942   0.00000   -0.1618829964E-01   -0.5554154362E-08    0.2541260661E-02
   1.77945   0.00000   -0.1600487668E-01   -0.5506382724E-08    0.2534714838E-02
   1.78947   0.00000   -0.1582634759E-01   -0.5459186769E-08    0.2529545115E-02
   1.79950   0.00000   -0.1565263242E-01   -0.5410654962E-08    0.2525360869E-02
   1.80952   0.00000   -0.1548415750E-01   -0.5359338203E-08    0.2521763452E-02
   1.81955   0.00000   -0.1532048668E-01   -0.5304083256E-08    0.2518321754E-02
   1.82957   0.00000   -0.1516164430E-01   -0.5244639274E-08    0.2514569952E-02
   1.83960   0.00000   -0.1500679555E-01   -0.5181170775E-08    0.2510019492E-02
   1.84962   0.00000   -0.1485554030E-01   -0.5114336368E-08    0.2504206693E-02
   1.85965   0.00000   -0.1470680582E-01   -0.5044552953E-08    0.2496678402E-02
   1.86967   0.00000   -0.1456013769E-01   -0.4972567865E-08    0.2487074811E-02
   1.87970   0.00000   -0.1441457477E-01   -0.4899245018E-08    0.2475106726E-02
   1.88972   0.00000   -0.1426989127E-01   -0.4825847498E-08    0.2460670771E-02
   1.89975   0.00000   -0.1412546311E-01   -0.4753190308E-08    0.2443763517E-02
   1.90977   0.00000   -0.1398140554E-01   -0.4682221927E-08    0.2424565040E-02
   1.91980   0.00000   -0.1383737822E-01   -0.4613394859E-08    0.2403260013E-02
   1.92982   0.00000   -0.1369373463E-01   -0.4547151083E-08    0.2380189506E-02
   1.93985   0.00000   -0.1355037962E-01   -0.4483365216E-08    0.2355651657E-02
   1.94988   0.00000   -0.1340776721E-01   -0.4421937501E-08    0.2330038936E-02
   1.95990   0.00000   -0.1326637791E-01   -0.4362759242E-08    0.2303749216E-02
   1.96992   0.00000   -0.1312639835E-01   -0.4305613209E-08    0.2277104792E-02
   1.97995   0.00000   -0.1298798565E-01   -0.4250240139E-08    0.2250376143E-02
   1.98998   0.00000   -0.1285151371E-01   -0.4196400278E-08    0.2223813904E-02
   2.00000   0.00000   -0.1271727764E-01   -0.4143927517E-08    0.2197588896E-02
